Date,Text_clean
2020-12-15,20 DMA Support today PK EVOP NRG IXC TYHT AGG PSHG BGR PPH RP TOPS CNK CRMD CTO LNC SPR STNG VHC WES WW  
2020-12-15,Upgrades 1215 MAR MDT MHK MPW MT NARI NINE OFC OXY PCAR PEB PK PLYA PUMP RDSA REVG RPT SID SLCA SO SUI TEX THC XOM ZBH ZNGA
2020-12-15,Upgrades 1215 MAR MDT MHK MPW MT NARI NINE OFC OXY PCAR PEB PK PLYA PUMP RDSA REVG RPT SID SLCA SO SUI TEX THC XOM ZBH ZNGA 22
2020-12-14,20 DMA Support today PMX PK  
2020-12-14,PK lowvolume pullback It just kissed the 20ma SPY TSLA ABNB DASH stockstowatch tradingideas daytrading 
2020-12-14,Largest CALL OI decreases MGM UBER UNIT PBR VIAC MSFT VLY CNC AAPL CARG BCE FSR KBR VALE RKT RIOT SPG ARR UBER PK BlackBoxStocks trading learntotrade stocks stockstowatch daytrading scalptrading optionstrading swingtrading fintwit StockMarket money 
2020-12-14,Highest dividend yield  among reits realestate VNQ1  PARK HOTELS amp RESORT PK 20252  IRON MOUNTAIN INCORP IRM 8173  OMEGA HEALTHCARE INV OHI 7184  SABRA HEALTH CARE RE SBRA 6865  NATIONAL HEALTH INVE NHI 658
2020-12-14,Trndg   TPGY FCEL SLS FAT VERU IPV LC PK ALT website   DayTrading stocks StocksToTrade  trading investing stockstowatch
2020-12-14,Best earnings growth rate  among reits realestate VNQ1  REXFORD INDUSTRIAL R REXR 9422  CUBESMART CUBE 4633  TERRENO REALTY CORPO TRNO 4174  PARK HOTELS amp RESORT PK 3545  SAFEHOLD INC SAFE 349
2020-12-14,Inside weeks  AFL VLO ILMN CF PPC BAC BOX GD PK PGEN MRSN
2020-12-13,             PK
2020-12-12,Dec 15M19F MONEYRUSH List of Stocks for   8  Under the lens for this weekgrnv grnwf  esev entef  pkkff pk  mtrx  ipnff ip  bragv bragff  ynvv  gdnpv  babyv babyf  aapl  amzn  tsnp  numiv  scrto scrf  
2020-12-12,Inside week scan from my master watchlist courtesy of NKLA AMD FCX ZUO ZUMZ MRNA AQUA SPWR NIO BABA UPLD PK VG MOMO VNDA WW AVTR DOCU LGVW VERI NNDM KR IR APPS NUANLearn more about their scanner here 
2020-12-11,3 PeregrineUpgrades for Thu 10 Dec 20OMF  Barclays  Equal Weight  Overweight  63PEB Wells Fargo  Equal Weight  Overweight  22PK  Wells Fargo  Equal Weight  Overweight  20RNGR  B Riley Securities  Neutral  Buy  6
2020-12-11,OHI Wells Fargo Equal WeightgtgtOverweight 33gtgt39OMF Barclays Equal WeightgtgtOverweight 42gtgt63PEB Wells Fargo Equal WeightgtgtOverweight 175gtgt22PK Wells Fargo Equal WeightgtgtOverweight 14gtgt20PVH Goldman SellgtgtNeutral 39gtgt102RL Goldman SellgtgtBuy 69gtgt141
2020-12-11,Lowest PS among reits realestate VNQ1  IRON MOUNTAIN INCORP IRM 2092  PARK HOTELS amp RESORT PK 2763  WEYERHAEUSER COMPANY WY 3384  POTLATCHDELTIC CORPO PCH 3525  AMERICOLD REALTY TRU COLD 353
2020-12-10,Now I wish I didnt sell SBUX or PK
2020-12-10,div   They actually spun off most of the assets into separate reits look at PK  but the contractsfranchises stay  Not sure if they still hold a few though
2020-12-10,Park Hotels amp Resorts PK Upgraded to Overweight at Wells Fargo amp Company  markets
2020-12-10,FND 13 upgraded to Buy from Neutral at Goldman FIVE 1 upgraded to Buy from Neutral at Goldman PK 08 upgraded to Overweight from Equal Weight at Wells Fargo PVH 08 upgraded to Neutral from Sell at Goldman
2020-12-10,Upgrades 1210 AMH ARCB AVB CEA COG CPRI CTLT D DRH EDIT FISV FIVE FND HT KIM KRG LEVI LIN LLY LPCN LXP NVUS OFC OHI OMF PEB PK PVH RL RNGR SC SITC STOR SYF WRI XHR
2020-12-09,Airbnb IPO The Hype is Real  ABNB HLT EXPE MAR H BKNG TRIP TRVG BIDU MGM DRH PK WYND WYNN CZR STAY GHG CHH APLE DASH AAPL CCL RCL SPY PLTR 
2020-12-09,XHR PK NGA H1Algorithms detecting strong trading convergence are the best way to remove human biasdoubts when tradingJoin the BTINDICATOR winning team and enjoy the algos powerbti stocks NYSE NASDAQRequest your trial for 10 only   
2020-12-09,Since hotels provide room service parents will feel more relaxed knowing that their childs living place will be sanitized every dayMAR H HLT IHG WYND WH CHH PK AIRB
2020-12-09,My Watchlist for 120920TLRY still holdingNNMD started position after selling FUBOLI BBD UAL COTY VIPS FCX APHA PAA MGM MGNI FUTU EOG SPG GRWG PK LGVWSPY keeps going riding the wave for now
2020-12-08,Bachke Drevet bunnfiske i hotell REITs PK HT HST disse fikk hard medfart i starten av pandemien og ble handlet til ekstreme rabatter til tider Kid FRO og AKER i Oslo P risikofronten har jeg en liten post i FREYR AS p NOTC
2020-12-08, In case it helps I pair this with PK Im doing pretty well on this one
2020-12-08,  PK Jan 2022 35c for 098 look VERY appealing right now
2020-12-07,Airbnb amp DoorDash IPO via Hybrid Auction ABNB HLT EXPE MAR H BKNG TRIP TRVG BIDU MGM DRH PK WYND WYNN CZR STAY GHG CHH APLE DASH UBER LYFT GRUB APRN PZZA DPZ CMG 
2020-12-07,PK BABY 
2020-12-07,Highest dividend yield  among reits realestate VNQ1  PARK HOTELS amp RESORT PK 20252  IRON MOUNTAIN INCORP IRM 8813  OMEGA HEALTHCARE INV OHI 7094  SABRA HEALTH CARE RE SBRA 6765  SPIRIT REALTY CAPITA SRC 667
2020-12-07,Best earnings growth rate  among reits realestate VNQ1  REXFORD INDUSTRIAL R REXR 9422  CUBESMART CUBE 4633  TERRENO REALTY CORPO TRNO 4174  PARK HOTELS amp RESORT PK 3545  SAFEHOLD INC SAFE 346
2020-12-06,Market cap Cc  may have some thoughts on pk
2020-12-05,cap PK
2020-12-05,Airbnb IPO The Hype is Real  ABNB HLT EXPE MAR H BKNG TRIP TRVG BIDU MGM DRH PK WYND WYNN CZR STAY GHG CHH APLE 
2020-12-04, CCL SIX PK MSTR SLB COTY MTN
2020-12-04,travel names dumpingMAR RCL DAL AAL PK
