Date,Text_clean
2020-11-29,AMTB in Uptrend RSI indicator stops in overbought zone for 2 days View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-28,AMTBs price moved above its 50day Moving Average on November 9 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-27,AMTBs price moved above its 50day Moving Average on November 9 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-26,AMTBs price moved above its 50day Moving Average on November 9 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-25,AMTB Ill probably buy on the dip Still need to do more research  1517  
2020-11-25,Stocks to watch Nov 25 thru Nov 27 ftsi kod leu pypd pypl amba dan amtb qtt bry reph unp lxu hmhc dpst aytu amp wyy Widepoint Corporation the catalyst 
2020-11-25,AMTBs price moved above its 50day Moving Average on November 9 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-25,AMTB holding until 1494 dollars a share  
2020-11-25,Most gaining stocks in the Russel 2000 today AMTB PZN and TALO 
2020-11-25, Agreed Very exposed to CRE I am not going to tender I hate the two classes of shares They should do away with them There are some serious holders of AMTB from the IPO who will do all they can to ensure this turns out well
2020-11-24,Cierre AMTB hoy vol      JG 
2020-11-24,Rose Above Previous Days High today AACG ADT AFGD AGD AGNCN AGS AMAL AMTB BMRC BOCH SIC ACGLO RWLK AFB AFT AGFS CIVB CMCT CMRX CNBKA  
2020-11-24,AMTBs price moved above its 50day Moving Average on November 9 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-23,AMTBs price moved above its 50day Moving Average on November 9 2020 View odds for this and other indicators  AmerantBancorp stockmarket stock technicalanalysis money trading investing daytrading news today 
2020-11-22,MOst Volitile 119ACBAEYEAFINAGSAHTAINCAKRAKTXALGSALTAMCAMRHAMTBAMTXANCNAPEXAPTAPVOARCTAUVIAVIRBCCBCORBDSXBGFVBHRBIGBKDBLRXBTUBVHBXRXBYNDCDORCDTXCHCICHSCLGNCMBMCNKCODXCOGTCPECRONCTLTCURI
